re(1),re(2),re(3),re(4),re(5),re(6),re(7),re(8),re(9),re(10),re(11),re(12),re(13),re(14),re(15),re(16),re(17),re(18),re(19),re(20),re(21),re(22),re(23),re(24),re(25),re(26),re(27),re(28),re(29),re(30),re(31),re(32),re(33),re(34),re(35),re(36),re(37),re(38),re(39),re(40),re(41),re(42),re(43),re(44),re(45),re(46),re(47),re(48),re(49),re(50),re(51),re(52),re(53),re(54),re(55),re(56),re(57),re(58),re(59),re(60),re(61),re(62),re(63),re(64),re(65),re(66),re(67),re(68),re(69),re(70),re(71),re(72),re(73),re(74),re(75),re(76),re(77),re(78),re(79),re(80),re(81),re(82),re(83),re(84),re(85),re(86),re(87),re(88),re(89),re(90),re(91),re(92),re(93),re(94),re(95),re(96),re(97),re(98),re(99),re(100),re(101),re(102),re(103),re(104),re(105),re(106),re(107),re(108),re(109),re(110),re(111),re(112),re(113),re(114),re(115),re(116),re(117),re(118),re(119),re(120),re(121),img(1),img(2),img(3),img(4),img(5),img(6),img(7),img(8),img(9),img(10),img(11),img(12),img(13),img(14),img(15),img(16),img(17),img(18),img(19),img(20),img(21),img(22),img(23),img(24),img(25),img(26),img(27),img(28),img(29),img(30),img(31),img(32),img(33),img(34),img(35),img(36),img(37),img(38),img(39),img(40),img(41),img(42),img(43),img(44),img(45),img(46),img(47),img(48),img(49),img(50),img(51),img(52),img(53),img(54),img(55),img(56),img(57),img(58),img(59),img(60),img(61),img(62),img(63),img(64),img(65),img(66),img(67),img(68),img(69),img(70),img(71),img(72),img(73),img(74),img(75),img(76),img(77),img(78),img(79),img(80),img(81),img(82),img(83),img(84),img(85),img(86),img(87),img(88),img(89),img(90),img(91),img(92),img(93),img(94),img(95),img(96),img(97),img(98),img(99),img(100),img(101),img(102),img(103),img(104),img(105),img(106),img(107),img(108),img(109),img(110),img(111),img(112),img(113),img(114),img(115),img(116),img(117),img(118),img(119),img(120),img(121),type
20154.521428581153,20457.79973022898,20453.51980459541,20497.4803263504,20240.408040528637,20816.440445143962,21008.075950807815,21302.019859695632,21752.639654681963,21653.788916273003,22167.263165704808,22015.150443058126,22781.79644326458,23658.891248613196,23985.395083087977,24247.658584424014,25151.822388190292,25608.9857039053,25950.4527815347,26477.370413648172,26916.441082010697,27720.769205400204,28030.19167743615,28777.028215339335,29023.491300947975,28220.691376910236,29099.415389501646,29417.960089716154,29955.394182256645,29070.334903309056,30022.179782429328,29643.49467503732,30386.22308834383,29096.655052418922,29705.65586983289,29976.012259383344,30184.777097889815,30359.125608324906,29527.653172949493,30168.283631009777,30573.230254611357,29356.543107984155,29374.907862817476,30045.70370661365,29655.926286012134,29532.99858600341,30189.922615116386,30431.406043746243,29279.227487543627,30209.751303951824,29209.058046638664,29250.497348301935,29676.843338215484,30282.765355340456,29641.72397967177,29481.450937355465,30108.970382969852,30312.086471144718,30556.3077103443,30014.17630782451,29465.923758126264,30353.000231560538,29720.630649364764,29303.2277295478,29673.573013206755,30266.056543099494,29387.090637553087,30142.906539326883,30332.14825263543,30999.365935157555,30400.576984140956,30672.24914703793,29823.437396398796,29893.36157685532,29579.789147227857,29891.13437735923,29811.394849979817,29665.630066022244,29667.00984747315,30142.563213456517,29241.772912620683,30651.698633795524,29875.516596448007,30173.357078849353,30278.052296959846,30504.555763170814,30620.473284456224,30662.43911474842,31165.611757467006,30195.036321339547,29753.310317871707,30220.241143133728,29239.01815133522,30397.84601250797,28983.178019663654,30616.576120737347,30626.112218028506,29516.304152323788,29500.755074582084,30439.74031939579,30245.716439110616,29400.050148399998,30249.75043414183,30016.93168576603,30855.19570889798,29312.9850811733,29892.685730049783,30024.082471890466,30734.397216895075,30581.140427447932,29693.75380433237,29765.809893517475,30599.445965498286,29738.135753983155,30733.33044303591,29281.605840084383,29627.984287484316,29648.87249730463,29356.92080774116,30620.647839601956,29668.34929434921,-1564.7960505391584,-1734.7529948506858,-1918.9147051824034,-2131.5440679295716,-2401.3417446861577,-2569.777897733836,-2842.076788765498,-3174.1621253187773,-3361.6663963188957,-3712.861984542059,-4023.45323825238,-4341.606672251275,-4520.209649153858,-4755.5003111238575,-4881.701900833454,-5076.215304191332,-4938.996480509182,-4980.13827868382,-4948.412667947631,-4751.913575342683,-4462.226912757896,-4167.108118449689,-4008.8891576065757,-3686.939563136886,-3435.1213127901406,-3086.2031906005354,-2887.0602804782184,-2646.2910204292903,-2324.440555131406,-2099.8289679237173,-1928.0950606781257,-1735.7456191836277,-1590.9321405747517,-1372.1526657267186,-1235.3017612431452,-1081.9347267284165,-980.1623643543354,-872.4696501285091,-801.7041343673142,-681.1205115214076,-639.3797989049039,-553.1336329127622,-499.2178470935018,-444.8233017022083,-391.7376547607662,-351.7961745492222,-319.2555953204416,-280.5634550135246,-251.21390308351013,-215.70924678042843,-196.95410038456916,-179.3326359471091,-159.13416129099946,-135.98633116162392,-124.20621676754722,-107.98959411745408,-100.4575499626269,-88.49713403667779,-77.71741704999071,-70.18142847100602,-63.44369143311112,-57.16603006902978,-50.82374359444851,-43.57209955967396,-39.76232637580618,-34.83895340340357,-30.64704886401446,-28.267315744301747,-24.72731512408656,-21.977167389997742,-20.283725880750463,-17.32419342506443,-16.24606416143935,-14.209103414709244,-12.243855026906896,-11.306502118253102,-10.186989887916686,-9.089561217271793,-7.874436684937849,-6.993060849230807,-6.0717319602763,-5.622654621365175,-4.999601601391075,-4.445212135922048,-3.939107120147411,-3.518705195276641,-3.2606199853536433,-2.8664543263522595,-2.4839818557716944,-2.2100223412618316,-2.040496673587841,-1.7811678988788038,-1.6393088218388285,-1.424169813056135,-1.2573708807885096,-1.1156248786038812,-0.9932436201880711,-0.889661944525534,-0.7880312462381625,-0.7030962427792053,-0.6313082687922841,-0.5554014518998546,-0.5086840377717028,-0.44446946489517225,-0.39336317230795215,-0.34764290033246464,-0.3151716387268594,-0.28333688791523576,-0.24905885023618118,-0.2231191216447838,-0.20240758089286223,-0.176150877404893,-0.1545855918684026,-0.1432218425475767,-0.12609720293704021,-0.11299895590610662,-0.10202332235157857,-0.09120247074764551,-0.07917057381009678,-0.06858959435532513,-0.06376062628690728,1
